timestamp,gpu_util_percent,memory_used_MB
1745894380,35,1243
1745894381,35,1243
1745894382,35,1243
1745894383,35,1243
1745894384,34,1243
1745894385,34,1243
1745894386,34,1243
1745894387,34,1243
1745894388,35,1243
1745894389,35,1243
1745894391,34,1243
1745894392,35,1243
1745894393,35,1243
1745894394,34,1243
1745894395,36,1243
1745894396,36,1243
1745894397,35,1243
1745894398,34,1243
1745894399,34,1243
1745894400,34,1243
1745894401,34,1243
1745894402,34,1243
1745894403,32,1243
1745894404,34,1243
1745894405,34,1243
1745894406,34,1243
1745894407,35,1243
1745894408,34,1243
1745894409,34,1243
1745894410,34,1243
1745894411,34,1243
1745894412,33,1243
1745894413,32,1243
1745894414,32,1243
1745894415,35,1243
1745894416,34,1243
1745894417,34,1285
1745894418,34,1285
1745894419,35,1285
1745894420,35,1285
1745894421,35,1285
1745894422,35,1285
1745894423,33,1285
1745894424,33,1285
1745894425,34,1285
1745894426,34,1285
1745894427,35,1285
1745894428,34,1285
1745894429,34,1285
1745894430,35,1285
1745894431,36,1285
1745894432,35,1285
1745894433,35,1285
1745894434,34,1285
1745894435,34,1285
1745894436,34,1285
1745894437,33,1285
1745894438,36,1285
1745894439,36,1285
1745894440,35,1285
1745894441,36,1285
1745894442,35,1285
1745894443,35,1285
1745894445,35,1285
1745894446,36,1285
1745894447,35,1285
1745894448,33,1285
1745894449,32,1285
1745894450,34,1285
1745894451,34,1285
1745894452,35,1285
1745894453,34,1285
1745894454,35,1285
1745894455,34,1285
1745894456,35,1285
1745894457,36,1285
1745894458,34,1285
1745894459,34,1285
1745894460,34,1285
1745894461,34,1285
1745894462,34,1285
1745894463,34,1285
1745894464,34,1285
1745894465,35,1285
1745894466,35,1285
1745894467,34,1285
1745894468,35,1285
1745894469,35,1285
1745894470,35,1285
1745894471,35,1285
1745894472,32,1285
1745894473,32,1285
1745894474,32,1285
1745894475,34,1285
1745894476,34,1285
1745894477,35,1285
1745894478,34,1285
1745894479,34,1285
1745894480,34,1285
1745894481,34,1285
1745894482,35,1285
1745894483,30,1285
1745894484,33,1285
1745894485,33,1285
1745894486,34,1285
1745894487,33,1285
1745894488,34,1285
1745894489,34,1285
1745894490,35,1285
1745894491,35,1285
1745894492,34,1285
1745894493,32,1285
1745894494,34,1285
1745894495,35,1285
1745894496,34,1285
1745894497,34,1285
1745894499,36,1285
1745894500,35,1285
1745894501,35,1285
1745894502,36,1285
1745894503,36,1285
1745894504,35,1285
1745894505,34,1285
1745894506,34,1285
1745894507,33,1285
1745894508,34,1285
1745894509,35,1285
1745894510,35,1285
1745894511,35,1285
1745894512,35,1285
1745894513,35,1285
1745894514,35,1285
1745894515,35,1285
1745894516,35,1285
1745894517,34,1285
1745894518,32,1285
1745894519,35,1285
1745894520,34,1285
1745894521,34,1285
1745894522,35,1285
1745894523,34,1285
1745894524,34,1285
1745894525,35,1285
1745894526,35,1285
1745894527,34,1285
1745894528,33,1285
1745894529,33,1285
1745894530,30,1285
1745894531,33,1285
1745894532,34,1285
1745894533,33,1285
1745894534,34,1285
1745894535,34,1285
1745894536,35,1285
1745894537,33,1285
1745894538,34,1285
1745894539,35,1285
1745894540,33,1285
1745894541,34,1285
1745894542,34,1285
1745894543,33,1285
1745894544,35,1285
1745894545,34,1285
1745894546,34,1285
1745894547,35,1285
1745894548,34,1285
1745894549,34,1285
1745894550,35,1285
1745894551,35,1285
1745894553,34,1285
1745894554,33,1285
1745894555,34,1285
1745894556,34,1285
1745894557,35,1285
1745894558,35,1285
1745894559,35,1285
1745894560,36,1285
1745894561,34,1285
1745894562,35,1285
1745894563,33,1285
1745894564,34,1285
1745894565,35,1285
1745894566,33,1285
1745894567,35,1285
1745894568,35,1285
1745894569,33,1285
1745894570,36,1285
1745894571,32,1285
1745894572,35,1285
1745894573,34,1285
1745894574,35,1285
1745894575,34,1285
1745894576,34,1285
1745894577,34,1285
1745894578,34,1285
1745894579,35,1285
1745894580,34,1285
1745894581,34,1285
1745894582,33,1285
1745894583,35,1285
1745894584,34,1285
1745894585,33,1285
1745894586,35,1285
1745894587,34,1285
1745894588,35,1285
1745894589,34,1285
1745894590,35,1285
1745894591,34,1285
1745894592,34,1285
1745894593,34,1285
1745894594,34,1285
1745894595,34,1285
1745894596,36,1285
1745894597,34,1285
1745894598,33,1285
1745894599,35,1285
1745894600,33,1285
1745894601,35,1285
1745894602,34,1285
1745894603,33,1285
1745894604,33,1285
1745894605,33,1285
1745894607,32,1285
1745894608,32,1285
1745894609,31,1285
1745894610,32,1285
1745894611,33,1285
1745894612,34,1285
1745894613,33,1285
1745894614,34,1285
1745894615,34,1285
1745894616,34,1285
1745894617,34,1285
1745894618,33,1285
1745894619,33,1285
1745894620,34,1285
1745894621,33,1285
1745894622,33,1285
1745894623,33,1285
1745894624,35,1285
1745894625,33,1285
1745894626,35,1285
1745894627,35,1285
1745894628,35,1285
1745894629,35,1285
1745894630,35,1285
1745894631,35,1285
1745894632,33,1285
1745894633,32,1285
1745894634,34,1285
1745894635,35,1285
1745894636,34,1285
1745894637,34,1285
1745894638,35,1285
1745894639,34,1285
1745894640,34,1285
1745894641,33,1285
1745894642,33,1285
1745894643,32,1285
1745894644,32,1285
1745894645,34,1285
1745894646,11,1103
1745894647,32,1499
1745894648,31,1499
1745894649,32,1499
1745894650,32,1499
1745894651,32,1499
1745894652,32,1499
1745894653,32,1499
1745894654,31,1499
1745894655,32,1499
1745894656,32,1499
1745894657,32,1499
1745894658,32,1499
1745894660,32,1499
1745894661,32,1499
1745894662,1,1499
1745894663,34,1243
1745894664,35,1243
1745894665,35,1243
1745894666,34,1243
1745894667,34,1243
1745894668,34,1243
1745894669,35,1243
1745894670,35,1243
1745894671,35,1243
1745894672,35,1243
1745894673,34,1243
1745894674,34,1243
1745894675,34,1243
1745894676,35,1243
1745894677,34,1243
1745894678,33,1243
1745894679,32,1243
1745894680,34,1243
1745894681,34,1243
1745894682,34,1243
1745894683,34,1243
1745894684,35,1243
1745894685,34,1243
1745894686,33,1243
1745894687,34,1243
1745894688,35,1243
1745894689,34,1243
1745894690,35,1243
1745894691,35,1243
1745894692,35,1243
1745894693,35,1243
1745894694,34,1243
1745894695,35,1243
1745894696,34,1243
1745894697,35,1243
1745894698,34,1243
1745894699,33,1243
1745894700,34,1243
1745894701,34,1243
1745894702,34,1243
1745894703,35,1243
1745894704,35,1243
1745894705,34,1243
1745894706,34,1243
1745894707,35,1243
1745894708,35,1243
1745894709,35,1243
1745894710,35,1243
1745894711,35,1243
1745894712,33,1243
1745894714,35,1243
1745894715,35,1243
1745894716,34,1243
1745894717,34,1243
1745894718,34,1243
1745894719,34,1243
1745894720,34,1243
1745894721,34,1243
1745894722,35,1243
1745894723,34,1243
1745894724,34,1243
1745894725,35,1243
1745894726,35,1243
1745894727,35,1243
1745894728,34,1243
1745894729,33,1243
1745894730,33,1243
1745894731,35,1243
1745894732,34,1243
1745894733,33,1243
1745894734,35,1243
1745894735,35,1243
1745894736,33,1243
1745894737,34,1243
1745894738,35,1243
1745894739,33,1243
1745894740,35,1243
1745894741,34,1243
1745894742,35,1243
1745894743,33,1243
1745894744,35,1243
1745894745,35,1243
1745894746,33,1243
1745894747,33,1243
1745894748,32,1243
1745894749,34,1243
1745894750,33,1243
1745894751,32,1243
1745894752,33,1243
1745894753,34,1243
1745894754,34,1243
1745894755,34,1243
1745894756,34,1243
1745894757,34,1243
1745894758,33,1243
1745894759,34,1243
1745894760,34,1243
1745894761,34,1243
1745894762,32,1243
1745894763,34,1243
1745894764,34,1243
1745894765,35,1243
1745894766,34,1243
1745894768,34,1243
1745894769,34,1243
1745894770,34,1243
1745894771,34,1243
1745894772,34,1243
1745894773,34,1243
1745894774,33,1243
1745894775,30,1285
1745894776,35,1285
1745894777,35,1285
1745894778,35,1285
1745894779,35,1285
1745894780,34,1285
1745894781,35,1285
1745894782,34,1285
1745894783,33,1285
1745894784,34,1285
1745894785,34,1285
1745894786,34,1285
1745894787,33,1285
1745894788,34,1285
1745894789,35,1285
1745894790,34,1285
1745894791,34,1285
1745894792,34,1285
1745894793,33,1285
1745894794,33,1285
1745894795,34,1285
1745894796,35,1285
1745894797,33,1285
1745894798,34,1285
1745894799,34,1285
1745894800,32,1285
1745894801,35,1285
1745894802,34,1285
1745894803,34,1285
1745894804,34,1285
1745894805,34,1285
1745894806,34,1285
1745894807,34,1285
1745894808,34,1285
1745894809,34,1285
1745894810,33,1285
1745894811,34,1285
1745894812,34,1285
1745894813,34,1285
1745894814,34,1285
1745894815,34,1285
1745894816,35,1285
1745894817,35,1285
1745894818,35,1285
1745894819,35,1285
1745894820,35,1285
1745894822,35,1285
1745894823,34,1285
1745894824,34,1285
1745894825,33,1285
1745894826,35,1285
1745894827,35,1285
1745894828,35,1285
1745894829,33,1285
1745894830,34,1285
1745894831,35,1285
1745894832,34,1285
1745894833,35,1285
1745894834,35,1285
1745894835,35,1285
1745894836,35,1285
1745894837,34,1285
1745894838,35,1285
1745894839,34,1285
1745894840,34,1285
1745894841,35,1285
1745894842,35,1285
1745894843,34,1285
1745894844,34,1285
1745894845,34,1285
1745894846,35,1285
1745894847,34,1285
1745894848,34,1285
1745894849,35,1285
1745894850,34,1285
1745894851,33,1285
1745894852,33,1285
1745894853,35,1285
1745894854,34,1285
1745894855,35,1285
1745894856,34,1285
1745894857,34,1285
1745894858,34,1285
1745894859,34,1285
1745894860,32,1285
1745894861,34,1285
1745894862,34,1285
1745894863,32,1285
1745894864,35,1285
1745894865,34,1285
1745894866,34,1285
1745894867,34,1285
1745894868,34,1285
1745894869,35,1285
1745894870,35,1285
1745894871,34,1285
1745894872,34,1285
1745894873,33,1285
1745894874,33,1285
1745894876,34,1285
1745894877,34,1285
1745894878,34,1285
1745894879,35,1285
1745894880,33,1285
1745894881,35,1285
1745894882,33,1285
1745894883,34,1285
1745894884,35,1285
1745894885,34,1285
1745894886,34,1285
1745894887,33,1285
1745894888,35,1285
1745894889,34,1285
1745894890,35,1285
1745894891,35,1285
1745894892,35,1285
1745894893,36,1285
1745894894,35,1285
1745894895,34,1285
1745894896,34,1285
1745894897,33,1285
1745894898,31,1285
1745894899,34,1285
1745894900,34,1285
1745894901,34,1285
1745894902,34,1285
1745894903,33,1285
1745894904,34,1285
1745894905,34,1285
1745894906,34,1285
1745894907,34,1285
1745894908,33,1285
1745894909,32,1285
1745894910,33,1285
1745894911,34,1285
1745894912,34,1285
1745894913,34,1285
1745894914,35,1285
1745894915,35,1285
1745894916,35,1285
1745894917,35,1285
1745894918,35,1285
1745894919,33,1285
1745894920,34,1285
1745894921,34,1285
1745894922,34,1285
1745894923,35,1285
1745894924,35,1285
1745894925,34,1285
1745894926,35,1285
1745894927,34,1285
1745894928,35,1285
1745894930,35,1285
1745894931,34,1285
1745894932,33,1285
1745894933,34,1285
1745894934,35,1285
1745894935,34,1285
1745894936,34,1285
1745894937,34,1285
1745894938,35,1285
1745894939,34,1285
1745894940,34,1285
1745894941,35,1285
1745894942,32,1285
1745894943,34,1285
1745894944,31,1285
1745894945,34,1285
1745894946,34,1285
1745894947,35,1285
1745894948,34,1285
1745894949,34,1285
1745894950,33,1285
1745894951,33,1285
1745894952,34,1285
1745894953,34,1285
1745894954,34,1285
1745894955,33,1285
1745894956,34,1285
1745894957,34,1285
1745894958,34,1285
1745894959,34,1285
1745894960,34,1285
1745894961,34,1285
1745894962,34,1285
1745894963,33,1285
1745894964,34,1285
1745894965,35,1285
1745894966,34,1285
1745894967,34,1285
1745894968,35,1285
1745894969,34,1285
1745894970,34,1285
1745894971,34,1285
1745894972,34,1285
1745894973,35,1285
1745894974,35,1285
1745894975,34,1285
1745894976,34,1285
1745894977,33,1285
1745894978,33,1285
1745894979,34,1285
1745894980,35,1285
1745894981,34,1285
1745894982,34,1285
1745894984,34,1285
1745894985,34,1285
1745894986,33,1285
1745894987,34,1285
1745894988,32,1285
1745894989,33,1285
1745894990,32,1285
1745894991,34,1285
1745894992,34,1285
1745894993,35,1285
1745894994,35,1285
1745894995,35,1285
1745894996,34,1285
1745894997,33,1285
1745894998,34,1285
1745894999,33,1285
1745895000,34,1285
1745895001,35,1285
1745895002,0,1103
1745895003,32,1501
1745895004,32,1501
1745895005,32,1501
1745895006,32,1501
1745895007,32,1501
1745895008,32,1501
1745895009,31,1501
1745895010,31,1501
1745895011,31,1501
1745895012,31,1501
1745895013,29,1501
1745895014,30,1501
1745895015,31,1501
1745895016,31,1501
1745895017,2,1501
1745895018,34,1243
1745895019,34,1243
1745895020,34,1243
1745895021,34,1243
1745895022,34,1243
1745895023,32,1243
1745895024,32,1243
1745895025,34,1243
1745895026,34,1243
1745895027,34,1243
1745895028,34,1243
1745895029,34,1243
1745895030,33,1243
1745895031,34,1243
1745895032,36,1243
1745895033,35,1243
1745895034,33,1243
1745895035,33,1243
1745895036,36,1243
1745895038,35,1243
1745895039,36,1243
1745895040,34,1243
1745895041,35,1243
1745895042,35,1243
1745895043,35,1243
1745895044,34,1243
1745895045,35,1243
1745895046,36,1243
1745895047,36,1243
1745895048,35,1243
1745895049,35,1243
1745895050,35,1243
1745895051,35,1243
1745895052,34,1243
1745895053,34,1243
1745895054,34,1243
1745895055,36,1243
1745895056,36,1243
1745895057,35,1243
1745895058,32,1243
1745895059,32,1243
1745895060,34,1243
1745895061,33,1243
1745895062,34,1243
1745895063,34,1243
1745895064,34,1243
1745895065,33,1243
1745895066,34,1243
1745895067,35,1243
1745895068,34,1243
1745895069,35,1243
1745895070,34,1243
1745895071,33,1243
1745895072,35,1243
1745895073,35,1243
1745895074,34,1243
1745895075,34,1243
1745895076,35,1243
1745895077,32,1243
1745895078,34,1243
1745895079,33,1243
1745895080,34,1243
1745895081,34,1243
1745895082,32,1243
1745895083,33,1243
1745895084,32,1243
1745895085,32,1243
1745895086,32,1243
1745895087,32,1243
1745895088,32,1243
1745895089,33,1243
1745895090,32,1243
1745895092,33,1243
1745895093,32,1243
1745895094,32,1243
1745895095,33,1243
1745895096,34,1243
1745895097,33,1243
1745895098,33,1243
1745895099,33,1243
1745895100,34,1243
1745895101,33,1243
1745895102,33,1243
1745895103,33,1243
1745895104,31,1243
1745895105,34,1243
1745895106,34,1243
1745895107,34,1243
1745895108,35,1243
1745895109,36,1243
1745895110,35,1243
1745895111,35,1243
1745895112,35,1243
1745895113,35,1243
1745895114,34,1243
1745895115,35,1243
1745895116,35,1243
1745895117,34,1243
1745895118,36,1243
1745895119,34,1243
1745895120,35,1243
1745895121,34,1243
1745895122,35,1243
1745895123,34,1243
1745895124,34,1243
1745895125,33,1243
1745895126,34,1243
1745895127,34,1243
1745895128,33,1243
1745895129,35,1243
1745895130,35,1243
1745895131,35,1243
1745895132,36,1285
1745895133,35,1285
1745895134,34,1285
1745895135,35,1285
1745895136,34,1285
1745895137,34,1285
1745895138,32,1285
1745895139,33,1285
1745895140,34,1285
1745895141,34,1285
1745895142,35,1285
1745895143,34,1285
1745895145,33,1285
1745895146,34,1285
1745895147,35,1285
1745895148,35,1285
1745895149,34,1285
1745895150,35,1285
1745895151,32,1285
1745895152,35,1285
1745895153,34,1285
1745895154,34,1285
1745895155,34,1285
1745895156,34,1285
1745895157,35,1285
1745895158,35,1285
1745895159,35,1285
1745895160,34,1285
1745895161,34,1285
1745895162,34,1285
1745895163,32,1285
1745895164,33,1285
1745895165,34,1285
1745895166,33,1285
1745895167,32,1285
1745895168,32,1285
1745895169,33,1285
1745895170,33,1285
1745895171,33,1285
1745895172,33,1285
1745895173,32,1285
1745895174,32,1285
1745895175,33,1285
1745895176,33,1285
1745895177,34,1285
1745895178,35,1285
1745895179,34,1285
1745895180,34,1285
1745895181,33,1285
1745895182,33,1285
1745895183,33,1285
1745895184,35,1285
1745895185,33,1285
1745895186,33,1285
1745895187,34,1285
1745895188,34,1285
1745895189,35,1285
1745895190,34,1285
1745895191,35,1285
1745895192,32,1285
1745895193,35,1285
1745895194,36,1285
1745895195,34,1285
1745895196,34,1285
1745895197,34,1285
1745895199,34,1285
1745895200,34,1285
1745895201,34,1285
1745895202,34,1285
1745895203,33,1285
1745895204,34,1285
1745895205,34,1285
1745895206,35,1285
1745895207,35,1285
1745895208,35,1285
1745895209,34,1285
1745895210,35,1285
1745895211,35,1285
1745895212,34,1285
1745895213,35,1285
1745895214,35,1285
1745895215,35,1285
1745895216,35,1285
1745895217,34,1285
1745895218,35,1285
1745895219,33,1285
1745895220,33,1285
1745895221,34,1285
1745895222,35,1285
1745895223,33,1285
1745895224,34,1285
1745895225,35,1285
1745895226,33,1285
1745895227,35,1285
1745895228,34,1285
1745895229,35,1285
1745895230,34,1285
1745895231,35,1285
1745895232,34,1285
1745895233,34,1285
1745895234,35,1285
1745895235,34,1285
1745895236,32,1285
1745895237,32,1285
1745895238,33,1285
1745895239,35,1285
1745895240,34,1285
1745895241,33,1285
1745895242,33,1285
1745895243,33,1285
1745895244,33,1285
1745895245,34,1285
1745895246,33,1285
1745895247,34,1285
1745895248,33,1285
1745895249,32,1285
1745895250,33,1285
1745895252,34,1285
1745895253,35,1285
1745895254,33,1285
1745895255,32,1285
1745895256,34,1285
1745895257,33,1285
1745895258,34,1285
1745895259,34,1285
1745895260,34,1285
1745895261,33,1285
1745895262,33,1285
1745895263,32,1285
1745895264,34,1285
1745895265,33,1285
1745895266,33,1285
1745895267,33,1285
1745895268,33,1285
1745895269,34,1285
1745895270,34,1285
1745895271,34,1285
1745895272,33,1285
1745895273,34,1285
1745895274,32,1285
1745895275,33,1285
1745895276,33,1285
1745895277,33,1285
1745895278,33,1285
1745895279,33,1285
1745895280,31,1285
1745895281,32,1285
1745895282,32,1285
1745895283,31,1285
1745895284,33,1285
1745895285,33,1285
1745895286,33,1285
1745895287,33,1285
1745895288,33,1285
1745895289,33,1285
1745895290,34,1285
1745895291,34,1285
1745895292,35,1285
1745895293,34,1285
1745895294,33,1285
1745895295,34,1285
1745895296,34,1285
1745895297,35,1285
1745895298,35,1285
1745895299,34,1285
1745895300,33,1285
1745895301,36,1285
1745895302,34,1285
1745895303,34,1285
1745895304,35,1285
1745895306,34,1285
1745895307,35,1285
1745895308,35,1285
1745895309,35,1285
1745895310,34,1285
1745895311,34,1285
1745895312,34,1285
1745895313,35,1285
1745895314,35,1285
1745895315,34,1285
1745895316,35,1285
1745895317,34,1285
1745895318,34,1285
1745895319,34,1285
1745895320,34,1285
1745895321,34,1285
1745895322,34,1285
1745895323,33,1285
1745895324,32,1285
1745895325,34,1285
1745895326,33,1285
1745895327,35,1285
1745895328,34,1285
1745895329,34,1285
1745895330,34,1285
1745895331,35,1285
1745895332,34,1285
1745895333,35,1285
1745895334,32,1285
1745895335,34,1285
1745895336,34,1285
1745895337,35,1285
1745895338,34,1285
1745895339,32,1285
1745895340,32,1285
1745895341,33,1285
1745895342,32,1285
1745895343,34,1285
1745895344,34,1285
1745895345,34,1285
1745895346,32,1285
1745895347,33,1285
1745895348,34,1285
1745895349,32,1285
