timestamp,gpu_util_percent,memory_used_MB
1745945851,30,1243
1745945852,31,1243
1745945853,31,1243
1745945854,30,1243
1745945855,32,1243
1745945856,31,1243
1745945857,29,1243
1745945858,32,1243
1745945859,30,1243
1745945860,32,1243
1745945861,32,1243
1745945862,32,1243
1745945863,32,1243
1745945864,32,1243
1745945865,31,1243
1745945866,32,1243
1745945868,32,1243
1745945869,30,1243
1745945870,29,1243
1745945871,31,1243
1745945872,31,1243
1745945873,32,1243
1745945874,32,1243
1745945875,31,1243
1745945876,32,1243
1745945877,31,1243
1745945878,30,1243
1745945879,31,1243
1745945880,31,1243
1745945881,31,1243
1745945882,32,1243
1745945883,30,1243
1745945884,31,1243
1745945885,33,1243
1745945886,32,1243
1745945887,32,1243
1745945888,32,1243
1745945889,31,1243
1745945890,32,1243
1745945891,32,1243
1745945892,32,1243
1745945893,32,1243
1745945894,32,1243
1745945895,32,1243
1745945896,32,1243
1745945897,31,1243
1745945898,32,1243
1745945899,32,1243
1745945900,32,1243
1745945901,31,1243
1745945902,32,1243
1745945903,32,1243
1745945904,30,1243
1745945905,32,1243
1745945906,32,1243
1745945907,32,1243
1745945908,32,1243
1745945909,33,1243
1745945910,32,1243
1745945911,32,1243
1745945912,32,1243
1745945913,31,1243
1745945914,29,1243
1745945915,29,1243
1745945916,31,1243
1745945917,31,1243
1745945918,31,1243
1745945920,32,1243
1745945921,31,1243
1745945922,32,1243
1745945923,31,1243
1745945924,32,1243
1745945925,31,1243
1745945926,32,1285
1745945927,31,1285
1745945928,30,1285
1745945929,31,1285
1745945930,31,1285
1745945931,29,1285
1745945932,32,1285
1745945933,31,1285
1745945934,32,1285
1745945935,31,1285
1745945936,31,1285
1745945937,29,1285
1745945938,30,1285
1745945939,28,1285
1745945940,30,1285
1745945941,30,1285
1745945942,31,1285
1745945943,31,1285
1745945944,31,1285
1745945945,32,1285
1745945946,31,1285
1745945947,31,1285
1745945948,32,1285
1745945949,31,1285
1745945950,31,1285
1745945951,32,1285
1745945952,31,1285
1745945953,31,1285
1745945954,31,1285
1745945955,31,1285
1745945956,32,1285
1745945957,32,1285
1745945958,32,1285
1745945959,32,1285
1745945960,31,1285
1745945961,32,1285
1745945962,32,1285
1745945963,32,1285
1745945964,31,1285
1745945965,32,1285
1745945966,32,1285
1745945967,32,1285
1745945968,32,1285
1745945969,32,1285
1745945970,30,1285
1745945972,31,1285
1745945973,31,1285
1745945974,29,1285
1745945975,31,1285
1745945976,31,1285
1745945977,29,1285
1745945978,30,1285
1745945979,30,1285
1745945980,30,1285
1745945981,32,1285
1745945982,31,1285
1745945983,30,1285
1745945984,31,1285
1745945985,30,1285
1745945986,31,1285
1745945987,30,1285
1745945988,31,1285
1745945989,31,1285
1745945990,31,1285
1745945991,31,1285
1745945992,31,1285
1745945993,31,1285
1745945994,31,1285
1745945995,30,1285
1745945996,32,1285
1745945997,31,1285
1745945998,32,1285
1745945999,33,1285
1745946000,32,1285
1745946001,32,1285
1745946002,32,1285
1745946003,32,1285
1745946004,32,1285
1745946005,32,1285
1745946006,32,1285
1745946007,30,1285
1745946008,31,1285
1745946009,32,1285
1745946010,32,1285
1745946011,31,1285
1745946012,32,1285
1745946013,31,1285
1745946014,32,1285
1745946015,32,1285
1745946016,32,1285
1745946017,32,1285
1745946018,32,1285
1745946019,30,1285
1745946020,32,1285
1745946021,31,1285
1745946022,31,1285
1745946023,31,1285
1745946025,31,1285
1745946026,31,1285
1745946027,31,1285
1745946028,31,1285
1745946029,30,1285
1745946030,31,1285
1745946031,30,1285
1745946032,28,1285
1745946033,29,1285
1745946034,31,1285
1745946035,29,1285
1745946036,30,1285
1745946037,31,1285
1745946038,31,1285
1745946039,30,1285
1745946040,30,1285
1745946041,29,1285
1745946042,31,1285
1745946043,30,1285
1745946044,32,1285
1745946045,31,1285
1745946046,32,1285
1745946047,32,1285
1745946048,31,1285
1745946049,30,1285
1745946050,31,1285
1745946051,31,1285
1745946052,31,1285
1745946053,31,1285
1745946054,31,1285
1745946055,32,1285
1745946056,31,1285
1745946057,32,1285
1745946058,33,1285
1745946059,33,1285
1745946060,31,1285
1745946061,32,1285
1745946062,32,1285
1745946063,32,1285
1745946064,32,1285
1745946065,31,1285
1745946066,28,1285
1745946067,31,1285
1745946068,32,1285
1745946069,32,1285
1745946070,32,1285
1745946071,30,1285
1745946072,32,1285
1745946073,31,1285
1745946074,29,1285
1745946075,32,1285
1745946077,30,1285
1745946078,31,1285
1745946079,31,1285
1745946080,32,1285
1745946081,32,1285
1745946082,31,1285
1745946083,32,1285
1745946084,30,1285
1745946085,29,1285
1745946086,30,1285
1745946087,30,1285
1745946088,31,1285
1745946089,31,1285
1745946090,32,1285
1745946091,32,1285
1745946092,29,1285
1745946093,32,1285
1745946094,31,1285
1745946095,30,1285
1745946096,32,1285
1745946097,31,1285
1745946098,31,1285
1745946099,30,1285
1745946100,31,1285
1745946101,30,1285
1745946102,30,1285
1745946103,31,1285
1745946104,31,1285
1745946105,30,1285
1745946106,31,1285
1745946107,32,1285
1745946108,31,1285
1745946109,31,1285
1745946110,31,1285
1745946111,30,1285
1745946112,31,1285
1745946113,31,1285
1745946114,32,1285
1745946115,31,1285
1745946116,31,1285
1745946117,31,1285
1745946118,32,1285
1745946119,32,1285
1745946120,31,1285
1745946121,31,1285
1745946122,31,1285
1745946123,29,1285
1745946124,30,1285
1745946125,31,1285
1745946126,32,1285
1745946127,32,1285
1745946128,32,1285
1745946130,32,1285
1745946131,31,1285
1745946132,32,1285
1745946133,32,1285
1745946134,31,1285
1745946135,31,1285
1745946136,29,1285
1745946137,30,1285
1745946138,31,1285
1745946139,31,1285
1745946140,32,1285
1745946141,32,1285
1745946142,32,1285
1745946143,32,1285
1745946144,32,1285
1745946145,32,1285
1745946146,32,1285
1745946147,30,1285
1745946148,30,1285
1745946149,32,1285
1745946150,32,1285
1745946151,31,1285
1745946152,33,1285
1745946153,30,1285
1745946154,31,1285
1745946155,31,1285
1745946156,32,1285
1745946157,32,1285
1745946158,32,1285
1745946159,31,1285
1745946160,31,1285
1745946161,31,1285
1745946162,31,1285
1745946163,32,1285
1745946164,32,1285
1745946165,32,1285
1745946166,31,1285
1745946167,32,1285
1745946168,32,1285
1745946169,31,1285
1745946170,30,1285
1745946171,31,1285
1745946172,32,1285
1745946173,32,1285
1745946174,0,1285
1745946175,29,1499
1745946176,30,1499
1745946177,30,1499
1745946178,30,1499
1745946179,30,1499
1745946180,31,1499
1745946181,30,1499
1745946183,30,1499
1745946184,29,1499
1745946185,29,1499
1745946186,29,1499
1745946187,27,1499
1745946188,28,1499
1745946189,29,1499
1745946190,30,1499
1745946191,29,1499
1745946192,22,1231
1745946193,29,1231
1745946194,30,1231
1745946195,31,1231
1745946196,31,1231
1745946197,31,1231
1745946198,31,1231
1745946199,31,1231
1745946200,31,1231
1745946201,32,1231
1745946202,31,1231
1745946203,32,1231
1745946204,30,1231
1745946205,31,1231
1745946206,31,1231
1745946207,32,1231
1745946208,31,1231
1745946209,31,1231
1745946210,31,1231
1745946211,32,1231
1745946212,32,1231
1745946213,32,1231
1745946214,33,1231
1745946215,33,1231
1745946216,31,1231
1745946217,32,1231
1745946218,32,1231
1745946219,32,1231
1745946220,32,1231
1745946221,31,1231
1745946222,31,1231
1745946223,31,1231
1745946224,32,1231
1745946225,32,1231
1745946226,32,1231
1745946227,32,1231
1745946228,32,1231
1745946229,32,1243
1745946230,33,1243
1745946231,32,1243
1745946232,32,1243
1745946233,32,1243
1745946234,33,1243
1745946236,32,1243
1745946237,32,1243
1745946238,33,1243
1745946239,30,1243
1745946240,32,1243
1745946241,32,1243
1745946242,32,1243
1745946243,32,1243
1745946244,32,1243
1745946245,31,1243
1745946246,31,1243
1745946247,31,1243
1745946248,28,1243
1745946249,32,1243
1745946250,32,1243
1745946251,33,1243
1745946252,30,1243
1745946253,32,1243
1745946254,32,1243
1745946255,32,1243
1745946256,31,1243
1745946257,32,1243
1745946258,32,1243
1745946259,33,1243
1745946260,32,1243
1745946261,33,1243
1745946262,32,1243
1745946263,30,1243
1745946264,31,1243
1745946265,33,1243
1745946266,32,1243
1745946267,32,1243
1745946268,32,1243
1745946269,31,1243
1745946270,31,1243
1745946271,32,1243
1745946272,31,1243
1745946273,31,1243
1745946274,31,1243
1745946275,32,1243
1745946276,33,1243
1745946277,32,1243
1745946278,32,1243
1745946279,32,1243
1745946280,32,1243
1745946281,32,1243
1745946282,31,1243
1745946283,31,1243
1745946284,31,1243
1745946285,30,1243
1745946286,32,1243
1745946288,30,1243
1745946289,31,1243
1745946290,29,1243
1745946291,31,1243
1745946292,30,1243
1745946293,31,1243
1745946294,31,1243
1745946295,30,1243
1745946296,31,1243
1745946297,30,1243
1745946298,30,1243
1745946299,29,1243
1745946300,31,1243
1745946301,30,1243
1745946302,30,1243
1745946303,31,1243
1745946304,28,1243
1745946305,30,1243
1745946306,32,1243
1745946307,31,1243
1745946308,30,1243
1745946309,29,1243
1745946310,31,1243
1745946311,32,1243
1745946312,31,1243
1745946313,32,1243
1745946314,32,1285
1745946315,32,1285
1745946316,31,1285
1745946317,31,1285
1745946318,32,1285
1745946319,31,1285
1745946320,31,1285
1745946321,31,1285
1745946322,32,1285
1745946323,32,1285
1745946324,32,1285
1745946325,33,1285
1745946326,32,1285
1745946327,32,1285
1745946328,32,1285
1745946329,31,1285
1745946330,31,1285
1745946331,32,1285
1745946332,31,1285
1745946333,32,1285
1745946334,32,1285
1745946335,32,1285
1745946336,31,1285
1745946337,31,1285
1745946338,31,1285
1745946339,31,1285
1745946341,32,1285
1745946342,31,1285
1745946343,28,1285
1745946344,30,1285
1745946345,30,1285
1745946346,31,1285
1745946347,30,1285
1745946348,32,1285
1745946349,30,1285
1745946350,32,1285
1745946351,32,1285
1745946352,31,1285
1745946353,31,1285
1745946354,30,1285
1745946355,30,1285
1745946356,32,1285
1745946357,32,1285
1745946358,31,1285
1745946359,32,1285
1745946360,31,1285
1745946361,32,1285
1745946362,32,1285
1745946363,32,1285
1745946364,30,1285
1745946365,32,1285
1745946366,31,1285
1745946367,30,1285
1745946368,32,1285
1745946369,32,1285
1745946370,32,1285
1745946371,31,1285
1745946372,31,1285
1745946373,32,1285
1745946374,32,1285
1745946375,32,1285
1745946376,32,1285
1745946377,30,1285
1745946378,30,1285
1745946379,31,1285
1745946380,32,1285
1745946381,32,1285
1745946382,32,1285
1745946383,31,1285
1745946384,32,1285
1745946385,32,1285
1745946386,32,1285
1745946387,33,1285
1745946388,32,1285
1745946389,30,1285
1745946390,32,1285
1745946391,33,1285
1745946392,32,1285
1745946394,32,1285
1745946395,32,1285
1745946396,32,1285
1745946397,31,1285
1745946398,32,1285
1745946399,30,1285
1745946400,30,1285
1745946401,30,1285
1745946402,30,1285
1745946403,30,1285
1745946404,31,1285
1745946405,32,1285
1745946406,30,1285
1745946407,30,1285
1745946408,31,1285
1745946409,31,1285
1745946410,30,1285
1745946411,30,1285
1745946412,31,1285
1745946413,31,1285
1745946414,31,1285
1745946415,30,1285
1745946416,32,1285
1745946417,31,1285
1745946418,31,1285
1745946419,31,1285
1745946420,30,1285
1745946421,31,1285
1745946422,31,1285
1745946423,31,1285
1745946424,32,1285
1745946425,33,1285
1745946426,32,1285
1745946427,32,1285
1745946428,32,1285
1745946429,32,1285
1745946430,31,1285
1745946431,31,1285
1745946432,30,1285
1745946433,32,1285
1745946434,31,1285
1745946435,32,1285
